municipio,ibge_code,date,year,week,rainfall_effect_mean,rainfall_effect_sd,rainfall_effect_q025,rainfall_effect_q975,rainfall_relative_risk,rainfall_relative_risk_q025,rainfall_relative_risk_q975,municipio_norm,regiao_intermediaria_nome,municipality_order
areal,3300225,2017-03-27,2017,13,0.112967413461687,0.174697338013831,-0.229439369045422,0.455374195968796,1.11959544861416,0.794979167522451,1.57676329112378,areal,Petrópolis,39
areal,3300225,2017-04-03,2017,14,0.0680974949939943,0.171334214969044,-0.267717566345332,0.40391255633332,1.07046966882532,0.765123847313714,1.49767297921528,areal,Petrópolis,39
areal,3300225,2017-04-10,2017,15,0.0226218695700752,0.172440124516149,-0.315360774481577,0.360604513621727,1.02287968447614,0.729525632554584,1.43419614366424,areal,Petrópolis,39
areal,3300225,2017-04-17,2017,16,-0.023124805228364,0.172781682330152,-0.361776902595462,0.315527292138734,0.97714052391659,0.696437723959991,1.37098202844457,areal,Petrópolis,39
areal,3300225,2017-04-24,2017,17,-0.131288070397789,0.196937169643341,-0.517284922898737,0.254708782103158,0.876965110312095,0.596136910377561,1.29008587006904,areal,Petrópolis,39
areal,3300225,2017-05-01,2017,18,-0.10984162053727,0.191563163598747,-0.485305421190814,0.265622180116273,0.89597602826174,0.61550917850711,1.3042421969511,areal,Petrópolis,39
areal,3300225,2017-05-08,2017,19,-0.100136336985016,0.188938051756601,-0.470454918427955,0.270182244457922,0.904714063639529,0.624718007895892,1.31020320624974,areal,Petrópolis,39
areal,3300225,2017-05-15,2017,20,-0.0471769075777663,0.203792877473412,-0.446610947425654,0.352257132270122,0.953918627228704,0.639792772886292,1.42227418929538,areal,Petrópolis,39
areal,3300225,2017-05-22,2017,21,-0.0031272831818902,0.187859610960504,-0.371332120664478,0.365077554300698,0.996877601674723,0.689814801759537,1.44062573053798,areal,Petrópolis,39
areal,3300225,2017-05-29,2017,22,0.126289897963222,0.192231717765741,-0.250484268857629,0.503064064784074,1.13461104204094,0.778423725411876,1.65378080689933,areal,Petrópolis,39
areal,3300225,2017-06-05,2017,23,0.357020297414467,0.194395495778416,-0.0239948743112283,0.738035469140162,1.42906487588159,0.976290713907435,2.09182202635606,areal,Petrópolis,39
areal,3300225,2017-06-12,2017,24,0.400684457916345,0.190583425050902,0.0271409448165773,0.774227971016113,1.4928461383921,1.02751261513504,2.16891701385028,areal,Petrópolis,39
areal,3300225,2017-06-19,2017,25,0.508068809410458,0.214176965528199,0.088281956975188,0.927855661845727,1.66207830361265,1.09229605910649,2.52908015579555,areal,Petrópolis,39
areal,3300225,2017-06-26,2017,26,0.586892965280846,0.236427223641477,0.12349560694355,1.05029032361814,1.79839205929673,1.13144503402926,2.85848088211937,areal,Petrópolis,39
areal,3300225,2017-07-03,2017,27,0.649389713668495,0.245571394095313,0.168069781241682,1.13070964609531,1.91437215727698,1.18301916031351,3.09785410033942,areal,Petrópolis,39
areal,3300225,2017-07-10,2017,28,0.700824317357487,0.247166955198471,0.216377085168484,1.18527154954649,2.01541336314054,1.24157046854963,3.27157509558879,areal,Petrópolis,39
areal,3300225,2017-07-17,2017,29,0.603159314826092,0.242077700953163,0.128687020957893,1.07763160869429,1.82788455044551,1.13733410671636,2.93771364986474,areal,Petrópolis,39
areal,3300225,2017-07-24,2017,30,0.486327380306885,0.23150206092899,0.0325833408860643,0.940071419727705,1.62633233824743,1.03311999069163,2.5601642580342,areal,Petrópolis,39
areal,3300225,2017-07-31,2017,31,0.469627489745637,0.235242608090668,0.0085519778879284,0.930703001603345,1.59939828997039,1.00858865051745,2.53629156807168,areal,Petrópolis,39
areal,3300225,2017-08-07,2017,32,0.490629462006075,0.237778739546604,0.0245831324947312,0.956675791517419,1.63334402444574,1.02488778904451,2.60302906397175,areal,Petrópolis,39
areal,3300225,2017-08-14,2017,33,0.470558753053855,0.231616908357208,0.0165896126737279,0.924527893433982,1.60088844466857,1.01672798441693,2.52067795079239,areal,Petrópolis,39
areal,3300225,2017-08-21,2017,34,0.504931641105098,0.223229988911748,0.067400862838071,0.942462419372124,1.65687225463321,1.06972420491929,2.56629293377583,areal,Petrópolis,39
areal,3300225,2017-08-28,2017,35,0.502366529630148,0.219795145254705,0.0715680449309273,0.933165014329369,1.652627638884,1.07419124148339,2.54254364337558,areal,Petrópolis,39
areal,3300225,2017-09-04,2017,36,0.533714982566049,0.213324678599149,0.115598612511717,0.951831352620381,1.70525555062056,1.12254520609269,2.59044934416843,areal,Petrópolis,39
areal,3300225,2017-09-11,2017,37,0.515026495542692,0.212853677119868,0.0978332883877506,0.932219702697634,1.67368284634537,1.10277892373069,2.54014128296382,areal,Petrópolis,39
areal,3300225,2017-09-18,2017,38,0.442073343763607,0.211286108882459,0.0279525703539872,0.856194117173227,1.5559298540007,1.02834690913486,2.35418387420188,areal,Petrópolis,39
areal,3300225,2017-09-25,2017,39,0.486899163870531,0.211360160318539,0.0726332496461938,0.901165078094867,1.6272625142518,1.07533608469686,2.46247041085352,areal,Petrópolis,39
areal,3300225,2017-10-02,2017,40,0.414985315399389,0.210981607684338,0.0014613643380869,0.828509266460691,1.51434850292582,1.00146243265129,2.28990256004161,areal,Petrópolis,39
areal,3300225,2017-10-09,2017,41,0.384063899873095,0.211683059898193,-0.0308348975273622,0.798962697273553,1.46823925898682,0.969635649104413,2.22323356574325,areal,Petrópolis,39
areal,3300225,2017-10-16,2017,42,0.408316467782192,0.211830120780739,-0.0068705689480571,0.823503504512441,1.50428314299974,0.993152979449618,2.27846849492129,areal,Petrópolis,39
areal,3300225,2017-10-23,2017,43,0.389041400872241,0.20846562031335,-0.0195512149419238,0.797634016686407,1.47556563977303,0.980638670549991,2.22028156003438,areal,Petrópolis,39
areal,3300225,2017-10-30,2017,44,0.331264784997152,0.207238672706444,-0.0749230135074787,0.737452583501783,1.39272851710608,0.927814912794926,2.09060308862402,areal,Petrópolis,39
areal,3300225,2017-11-06,2017,45,0.238701556497826,0.204203545111463,-0.161537391920642,0.638940504916294,1.26959957629362,0.850834716526367,1.89447263118935,areal,Petrópolis,39
areal,3300225,2017-11-13,2017,46,0.151839579924427,0.206838709232549,-0.253564290171368,0.557243450020223,1.1639734967378,0.776029852229163,1.74585332924531,areal,Petrópolis,39
areal,3300225,2017-11-20,2017,47,0.117742559457472,0.209375821425477,-0.292634050536462,0.528119169451407,1.12495446519777,0.746295197058764,1.69573990795595,areal,Petrópolis,39
areal,3300225,2017-11-27,2017,48,-0.0266111221810386,0.212209525104079,-0.442541791385034,0.389319547022957,0.973739833729287,0.642401493558964,1.47597611975992,areal,Petrópolis,39
areal,3300225,2018-02-05,2018,6,-0.179118860524297,0.199884110214205,-0.570891716544139,0.212653995495545,0.83600652531741,0.565021375084051,1.23695658464128,areal,Petrópolis,39
areal,3300225,2018-02-12,2018,7,-0.207821935982971,0.197477268927823,-0.594877383081505,0.179233511115562,0.81235167443656,0.55163020091653,1.1963000609166,areal,Petrópolis,39
areal,3300225,2018-02-19,2018,8,-0.154877596483471,0.194657866735611,-0.536407015285269,0.226651822318326,0.85652001212888,0.584845823952058,1.25439304023721,areal,Petrópolis,39
areal,3300225,2018-02-26,2018,9,-0.0988160496574239,0.188389988604035,-0.468060427321332,0.270428328006484,0.905909335030053,0.626215681977994,1.31052566537839,areal,Petrópolis,39
areal,3300225,2018-03-05,2018,10,0.099694323712801,0.173632872810407,-0.240626106995596,0.440014754421198,1.10483314515991,0.786135502010618,1.55273012797664,areal,Petrópolis,39
areal,3300225,2018-03-12,2018,11,0.0020066022924218,0.170926218240363,-0.33300878545869,0.337021990043534,1.00200861686606,0.71676389702843,1.4007698663902,areal,Petrópolis,39
areal,3300225,2018-03-19,2018,12,0.0074671462749723,0.168591258303806,-0.322971720000487,0.337906012550432,1.00749509493398,0.723994328637669,1.40200872598828,areal,Petrópolis,39
areal,3300225,2018-03-26,2018,13,-0.0228534836118922,0.172430085870269,-0.36081645191762,0.315109484693836,0.977405679232617,0.697106939366794,1.37040934159101,areal,Petrópolis,39
areal,3300225,2018-04-02,2018,14,-0.0478880326166377,0.173039088569061,-0.387044646211997,0.291268580978722,0.953240512948435,0.679060776758448,1.33812393032593,areal,Petrópolis,39
areal,3300225,2018-04-09,2018,15,0.0186894423754564,0.170791883914016,-0.316062650096015,0.353441534846928,1.01886518312856,0.729013775953832,1.42395973249392,areal,Petrópolis,39
areal,3300225,2018-04-16,2018,16,-0.182274947286205,0.173540051730637,-0.522413448678253,0.157863554105843,0.833372175494991,0.59308743320959,1.17100640479061,areal,Petrópolis,39
areal,3300225,2018-04-23,2018,17,-0.243228081707747,0.192443603197986,-0.6204175439758,0.133961380560306,0.784092656183206,0.537719869022332,1.14334866330725,areal,Petrópolis,39
areal,3300225,2018-04-30,2018,18,-0.227714959980828,0.190288258710071,-0.600679947052567,0.145250027090912,0.796351219454491,0.548438600076392,1.15632864761583,areal,Petrópolis,39
areal,3300225,2018-05-07,2018,19,-0.238991808288173,0.184731675496177,-0.60106589226068,0.123082275684334,0.787421332674912,0.548226973667475,1.13097746906487,areal,Petrópolis,39
areal,3300225,2018-05-14,2018,20,-0.317118673083799,0.202758330766588,-0.714525001386311,0.0802876552187141,0.728244326997413,0.489424532566664,1.08359872567622,areal,Petrópolis,39
areal,3300225,2018-05-21,2018,21,-0.314377402627536,0.189723315842009,-0.686235101677874,0.0574802964228026,0.730243380377103,0.503468011217045,1.05916440112159,areal,Petrópolis,39
areal,3300225,2018-05-28,2018,22,-0.269210287574544,0.192129733073376,-0.645784564398361,0.107363989249273,0.763982582710718,0.524251071988412,1.11333942431736,areal,Petrópolis,39
areal,3300225,2018-06-04,2018,23,-0.144985758848249,0.19559136722949,-0.528344838618048,0.238373320921551,0.865034612112204,0.589580012597485,1.26918291693001,areal,Petrópolis,39
areal,3300225,2018-06-11,2018,24,0.0211538676881542,0.187882716664828,-0.347096256974908,0.389403992351217,1.02137919680318,0.706737296589316,1.47610076431061,areal,Petrópolis,39
areal,3300225,2018-06-18,2018,25,0.0903434010893027,0.203252814044568,-0.30803211443805,0.488718916616655,1.09455008886838,0.734891716995585,1.63022642565582,areal,Petrópolis,39
areal,3300225,2018-06-25,2018,26,0.169752997011368,0.22691915169769,-0.275008540316103,0.61451453433884,1.18501211363468,0.759565636266634,1.84875887271971,areal,Petrópolis,39
areal,3300225,2018-07-02,2018,27,0.188785486695044,0.233620627619921,-0.269110943440001,0.646681916830089,1.20778183941826,0.764058483669298,1.90919543831663,areal,Petrópolis,39
areal,3300225,2018-07-09,2018,28,0.244400010482699,0.23457040891553,-0.215357990991739,0.704158011957138,1.2768549837277,0.8062527572833,2.0221433474086,areal,Petrópolis,39
areal,3300225,2018-07-16,2018,29,0.311459746554804,0.229353323381239,-0.138072767272425,0.760992260382033,1.36541682258637,0.871035306576198,2.14039900027723,areal,Petrópolis,39
areal,3300225,2018-07-23,2018,30,0.445694354059152,0.22292201372269,0.0087672071626796,0.882621500955625,1.56157410479916,1.00880575168365,2.41722817371879,areal,Petrópolis,39
areal,3300225,2018-07-30,2018,31,0.643213743905623,0.227017355914738,0.198259726312737,1.08816776149851,1.90258548724212,1.21927903154735,2.96882948251026,areal,Petrópolis,39
areal,3300225,2018-08-06,2018,32,0.795824846778853,0.231667944027711,0.34175567648454,1.24989401707317,2.21626832485647,1.40741639058327,3.48997306030129,areal,Petrópolis,39
areal,3300225,2018-08-13,2018,33,0.896337956374299,0.227551078462009,0.450337842588761,1.34233807015984,2.4506124094804,1.56884211765069,3.82798314370374,areal,Petrópolis,39
areal,3300225,2018-08-20,2018,34,0.864259169678573,0.217507785558226,0.43794390998445,1.2905744293727,2.37324726103091,1.54951799249371,3.63487393452361,areal,Petrópolis,39
areal,3300225,2018-08-27,2018,35,0.799315195588347,0.213010116078744,0.381815368074009,1.21681502310269,2.22401738996881,1.46494158517593,3.37641678066616,areal,Petrópolis,39
areal,3300225,2018-09-03,2018,36,0.974219495332916,0.2112182215429,0.560231781108832,1.388207209557,2.64909876992017,1.75107832013829,4.00765871639501,areal,Petrópolis,39
areal,3300225,2018-09-10,2018,37,0.899974844532303,0.208984719251049,0.490364794800247,1.30958489426436,2.45954123946855,1.63291178904843,3.70463557751133,areal,Petrópolis,39
areal,3300225,2018-09-17,2018,38,0.844406515180758,0.209102424822802,0.434565762528066,1.25424726783345,2.32659660498176,1.54429232373811,3.50519890509449,areal,Petrópolis,39
areal,3300225,2018-09-24,2018,39,0.749938998880036,0.205096140234643,0.347950564020135,1.15192743373994,2.11687088117944,1.41616223864159,3.16428598737657,areal,Petrópolis,39
areal,3300225,2018-10-01,2018,40,0.593188275571256,0.20400387301131,0.193340684469089,0.993035866673423,1.80974920620789,1.21329607424486,2.69941711581694,areal,Petrópolis,39
areal,3300225,2018-10-08,2018,41,0.679678909144209,0.205881650039376,0.276150875067032,1.08320694322138,1.97324403988203,1.31804670941215,2.95413812964681,areal,Petrópolis,39
areal,3300225,2018-10-15,2018,42,0.739140382928435,0.207832369141537,0.331788939411024,1.14649182644585,2.09413458671024,1.39345871325669,3.14713283252348,areal,Petrópolis,39
areal,3300225,2018-10-22,2018,43,0.720515655402598,0.205857329803141,0.317035288988442,1.12399602181675,2.05549286341259,1.37305102465227,3.07712593026913,areal,Petrópolis,39
areal,3300225,2018-10-29,2018,44,0.664737945444741,0.205359530870126,0.262233264939294,1.06724262595019,1.94398102549883,1.29982971176743,2.90735178099671,areal,Petrópolis,39
areal,3300225,2018-11-05,2018,45,0.511101303717307,0.202147042581396,0.11489310025777,0.907309507176843,1.66712619659088,1.12175351600055,2.47764746507662,areal,Petrópolis,39
areal,3300225,2018-11-12,2018,46,0.456460134262479,0.206453289956,0.0518116859487194,0.86110858257624,1.57847648880681,1.0531773957361,2.3657819051219,areal,Petrópolis,39
areal,3300225,2018-11-19,2018,47,0.189259276210127,0.204866587247177,-0.212279234794339,0.590797787214593,1.20835420937101,0.808738838010938,1.80542818853087,areal,Petrópolis,39
areal,3300225,2018-11-26,2018,48,0.165880037467095,0.217629519719764,-0.260673821183642,0.592433896117832,1.18043148567819,0.770532209914261,1.80838448341501,areal,Petrópolis,39
areal,3300225,2018-12-03,2018,49,0.0875172938639764,0.221359146067198,-0.346346632427732,0.521381220155685,1.09146113986023,0.707267282835776,1.68435250539023,areal,Petrópolis,39
areal,3300225,2018-12-10,2018,50,-0.0724184068663274,0.228981553652467,-0.521222252025163,0.376385438292509,0.930141636735082,0.593794337922694,1.4570086124682,areal,Petrópolis,39
areal,3300225,2018-12-17,2018,51,0.0366359321342515,0.237785064666126,-0.429422794611354,0.502694658879857,1.03731529891714,0.650884680462783,1.65317000332915,areal,Petrópolis,39
areal,3300225,2018-12-24,2018,52,0.16089022336042,0.237477294506808,-0.304565273872924,0.626345720593763,1.17455602292318,0.737443890844745,1.87076178691345,areal,Petrópolis,39
areal,3300225,2018-12-31,2019,1,0.173946780532097,0.233435468166338,-0.283586737073926,0.63148029813812,1.18999223338165,0.753077799542389,1.88039206091208,areal,Petrópolis,39
areal,3300225,2019-01-07,2019,2,0.245025215660308,0.231621995804885,-0.208953896117266,0.699004327437882,1.2776535296761,0.811432644976558,2.01174866700237,areal,Petrópolis,39
areal,3300225,2019-01-14,2019,3,0.165165637509172,0.226972782212418,-0.279701015627166,0.610032290645512,1.17958848662959,0.756009742767409,1.84049082845903,areal,Petrópolis,39
areal,3300225,2019-01-21,2019,4,0.103975052391111,0.2190468116666,-0.325356698475424,0.533306803257647,1.10957277338271,0.722269675196063,1.70455964262654,areal,Petrópolis,39
areal,3300225,2019-01-28,2019,5,0.208901919899651,0.197053279064767,-0.177322507067293,0.595126346866595,1.23232412612881,0.837509638186043,1.81326003021089,areal,Petrópolis,39
areal,3300225,2019-02-04,2019,6,0.2240546686342,0.188434095204234,-0.1452761579661,0.593385495234499,1.25113941564183,0.864783443295303,1.81010615953484,areal,Petrópolis,39
areal,3300225,2019-02-11,2019,7,0.25722495963566,0.185919677996719,-0.10717760923791,0.621627528509229,1.29333604244088,0.898366100701459,1.86195596357715,areal,Petrópolis,39
areal,3300225,2019-02-18,2019,8,0.288907746289533,0.184395461190451,-0.0725073576437514,0.650322850222817,1.33496856704388,0.930058903593024,1.91615936163868,areal,Petrópolis,39
areal,3300225,2019-02-25,2019,9,0.276135211098086,0.180748625422212,-0.078132094729449,0.630402516925621,1.31802606373113,0.92484225168737,1.87836650142775,areal,Petrópolis,39
areal,3300225,2019-03-04,2019,10,0.256188229837771,0.173242820554846,-0.0833676984497273,0.595744158125269,1.29199589723126,0.920012797739189,1.81438062879602,areal,Petrópolis,39
areal,3300225,2019-03-11,2019,11,0.185367467094385,0.169073426841553,-0.146016449515059,0.516751383703828,1.20366066455829,0.864143488326405,1.67657225330807,areal,Petrópolis,39
areal,3300225,2019-03-18,2019,12,0.214636351547991,0.164819686458635,-0.108410233910934,0.537682937006916,1.23941110507638,0.897259434672371,1.71203536906532,areal,Petrópolis,39
areal,3300225,2019-03-25,2019,13,0.436006260188098,0.166702843383022,0.109268687157375,0.762743833218822,1.54651847621563,1.11546202040032,2.14415135032386,areal,Petrópolis,39
areal,3300225,2019-04-01,2019,14,0.441854442371258,0.166740192084839,0.115043665884973,0.768665218857543,1.55558929606492,1.12192242623798,2.15688536162524,areal,Petrópolis,39
areal,3300225,2019-04-08,2019,15,0.303424123199985,0.165981654445028,-0.0218999195122694,0.62874816591224,1.35448881276607,0.978338142710293,1.87526159291503,areal,Petrópolis,39
areal,3300225,2019-04-15,2019,16,0.318788474072925,0.167897707692854,-0.0102910330050687,0.647867981150919,1.37546034860722,0.989761738495531,1.91146121031756,areal,Petrópolis,39
areal,3300225,2019-04-22,2019,17,0.255677542169086,0.181562902743441,-0.100185747208058,0.61154083154623,1.29133625930737,0.904669362620209,1.8432693794031,areal,Petrópolis,39
areal,3300225,2019-04-29,2019,18,0.16751609903626,0.18093857769866,-0.187123513253113,0.522155711325633,1.18236432495784,0.829341295417788,1.68565752683129,areal,Petrópolis,39
areal,3300225,2019-05-06,2019,19,0.219415206291309,0.176838020565025,-0.12718731401614,0.566017726598757,1.24534824578221,0.880568714285777,1.76123933102796,areal,Petrópolis,39
areal,3300225,2019-05-13,2019,20,0.153900485595156,0.18613855678695,-0.210931085707266,0.518732056897579,1.16637480990784,0.809829873811295,1.67989628585196,areal,Petrópolis,39
areal,3300225,2019-05-20,2019,21,0.0429239654012086,0.179904640057484,-0.309689129111459,0.395537059913876,1.04385852246918,0.733674998975358,1.48518160827793,areal,Petrópolis,39
areal,3300225,2019-05-27,2019,22,-0.042139461080164,0.179479166201753,-0.3939186268356,0.309639704675272,0.958736064881433,0.674408932796636,1.36293396692227,areal,Petrópolis,39
areal,3300225,2019-06-03,2019,23,-0.17677273833573,0.186780592218568,-0.542862699084123,0.189317222412663,0.837970201387523,0.581082405033114,1.20842423093749,areal,Petrópolis,39
areal,3300225,2019-06-10,2019,24,-0.171697657437917,0.179645308258407,-0.523802461624393,0.18040714674856,0.842233777795905,0.592264198960543,1.19770490552244,areal,Petrópolis,39
areal,3300225,2019-06-17,2019,25,-0.10059637669612,0.18856862668437,-0.470190884997485,0.268998131605245,0.904297954963657,0.624882976112196,1.30865269596435,areal,Petrópolis,39
areal,3300225,2019-06-24,2019,26,0.140887552164249,0.215069131611559,-0.280647945794406,0.562423050122903,1.15129518005438,0.755294193176471,1.7549196109161,areal,Petrópolis,39
areal,3300225,2019-07-01,2019,27,0.451438771864538,0.223078725637769,0.0142044696145109,0.888673074114566,1.57057025296991,1.01430583245954,2.431900557579,areal,Petrópolis,39
areal,3300225,2019-07-08,2019,28,0.700514809430307,0.226687092354311,0.256208108415857,1.14482151044476,2.01478967325157,1.29202158052787,3.1418805139328,areal,Petrópolis,39
areal,3300225,2019-07-15,2019,29,0.958275211269364,0.230573773530994,0.506350615148616,1.41019980739011,2.60719573130833,1.65922498219086,4.09677388799732,areal,Petrópolis,39
areal,3300225,2019-07-22,2019,30,1.14192890143249,0.227208172831294,0.696600882683148,1.58725692018182,3.13280541372879,2.00691934604861,4.89031598584762,areal,Petrópolis,39
areal,3300225,2019-07-29,2019,31,1.19543900266123,0.223725339127763,0.756937337970816,1.63394066735165,3.30500835953738,2.13173742128553,5.12402707178863,areal,Petrópolis,39
areal,3300225,2019-08-05,2019,32,1.13520274326627,0.224992084553277,0.694218257541843,1.57618722899069,3.11180437633759,2.00214330157939,4.83648022044931,areal,Petrópolis,39
areal,3300225,2019-08-12,2019,33,1.06614138931634,0.220458100571472,0.634043512196253,1.49823926643642,2.90415186096595,1.88521809070884,4.47380495292233,areal,Petrópolis,39
areal,3300225,2019-08-19,2019,34,1.06313122790539,0.214612050026937,0.64249160985259,1.48377084595818,2.89542303927468,1.90121206143143,4.40954207393922,areal,Petrópolis,39
areal,3300225,2019-08-26,2019,35,1.02649604696264,0.211089516527479,0.612760594568779,1.4402314993565,2.7912682067981,1.8455191030186,4.22167301846854,areal,Petrópolis,39
areal,3300225,2019-09-02,2019,36,0.925378167342037,0.201883730458248,0.529686055643872,1.3210702790402,2.52282212892474,1.69839902212434,3.7474300275041,areal,Petrópolis,39
areal,3300225,2019-09-09,2019,37,0.983561810559068,0.202649835954461,0.586368132088324,1.38075548902981,2.67396345169507,1.79744845109095,3.97790575671935,areal,Petrópolis,39
areal,3300225,2019-09-16,2019,38,1.04662383370861,0.20621326180887,0.642445840563226,1.450801826854,2.84801948083912,1.90112504629777,4.26653416566933,areal,Petrópolis,39
areal,3300225,2019-09-23,2019,39,1.06443674043251,0.204605923517265,0.663409130338668,1.46546435052635,2.89920551882375,1.94139954967811,4.3295532039099,areal,Petrópolis,39
areal,3300225,2019-09-30,2019,40,1.04597426939241,0.205922836601127,0.642365509654202,1.44958302913062,2.8461701097203,1.90097233332851,4.26133729115424,areal,Petrópolis,39
areal,3300225,2019-10-07,2019,41,0.949251398477651,0.205995671528174,0.545499882282429,1.35300291467287,2.5837747174691,1.72547069906137,3.86902646000543,areal,Petrópolis,39
areal,3300225,2019-10-14,2019,42,0.835043639144497,0.205543543649653,0.432178293591176,1.23790898469782,2.30491463059495,1.54060977152443,3.44839527343372,areal,Petrópolis,39
areal,3300225,2019-10-21,2019,43,0.812537412765046,0.203631065578636,0.41342052423092,1.21165430129917,2.2536190997579,1.51198071679102,3.3590369178601,areal,Petrópolis,39
areal,3300225,2019-10-28,2019,44,0.718634005836245,0.203256101860986,0.320252046188713,1.11701596548378,2.05162878272049,1.3774749078866,3.05572220443937,areal,Petrópolis,39
areal,3300225,2019-11-04,2019,45,0.72983366195244,0.202105815286595,0.333706263990713,1.12596105991417,2.07473547152274,1.39613298880628,3.08317854481411,areal,Petrópolis,39
areal,3300225,2019-11-11,2019,46,0.828440317277911,0.204377298861793,0.427860811508797,1.22901982304703,2.28974467857441,1.53397255478228,3.4178777688783,areal,Petrópolis,39
areal,3300225,2019-11-18,2019,47,0.980864623730224,0.209643796715509,0.569962782167825,1.39176646529262,2.6667609902508,1.76820124159203,4.0219484139262,areal,Petrópolis,39
areal,3300225,2019-11-25,2019,48,0.971908982862987,0.222976477914405,0.534875086150754,1.40894287957522,2.64298505979975,1.70723497164239,4.09162777377075,areal,Petrópolis,39
areal,3300225,2019-12-02,2019,49,0.865473344388849,0.225872693313538,0.422762865494314,1.30818382328338,2.37613054788927,1.52617234492801,3.69944875451067,areal,Petrópolis,39
areal,3300225,2019-12-09,2019,50,0.716949180741464,0.231124085780893,0.263945972610913,1.16995238887201,2.04817505734077,1.30205784761459,3.2218392394764,areal,Petrópolis,39
areal,3300225,2019-12-16,2019,51,0.424817335669053,0.239998727633371,-0.0455801704923533,0.895214841830459,1.52931104356955,0.95544300116559,2.44786163604797,areal,Petrópolis,39
areal,3300225,2019-12-23,2019,52,0.162895551082308,0.244103951757221,-0.315548194361846,0.641339296526461,1.17691375590041,0.729388917759813,1.89902253119196,areal,Petrópolis,39
areal,3300225,2019-12-30,2020,1,0.0605973642398078,0.242272435600228,-0.414256609536638,0.535451338016254,1.06247103921954,0.660831353879175,1.70821905249162,areal,Petrópolis,39
areal,3300225,2020-01-06,2020,2,0.0259617058539811,0.235627015320622,-0.435867244174439,0.487790655882401,1.02630164637582,0.646703573903752,1.62871385261663,areal,Petrópolis,39
areal,3300225,2020-01-13,2020,3,0.326515645029439,0.22490258497915,-0.114293421529694,0.767324711588573,1.38612993563702,0.891996186594363,2.15399597817208,areal,Petrópolis,39
areal,3300225,2020-01-20,2020,4,0.483690040612192,0.218198788808176,0.0560204145481672,0.911359666676217,1.62204879847262,1.05761927433585,2.48770268136298,areal,Petrópolis,39
areal,3300225,2020-01-27,2020,5,0.477853325013039,0.194848614331438,0.0959500409234206,0.859756609102658,1.61260893664155,1.10070407246128,2.3625855918941,areal,Petrópolis,39
areal,3300225,2020-02-03,2020,6,0.39500291706009,0.189520292787086,0.0235431431974011,0.766462690922779,1.48438852096511,1.02382247076876,2.15213998919022,areal,Petrópolis,39
areal,3300225,2020-02-10,2020,7,0.437129681497287,0.186525625990516,0.0715394545558759,0.802719908438699,1.54825684430391,1.07416053039194,2.23160243567995,areal,Petrópolis,39
areal,3300225,2020-02-17,2020,8,0.35916620488167,0.185409407681792,-0.0042362341746427,0.722568643937984,1.43213480958863,0.995772726008405,2.05971710136811,areal,Petrópolis,39
areal,3300225,2020-02-24,2020,9,0.284106180638579,0.184443700255334,-0.0774034718618747,0.645615833139033,1.32857399209855,0.925516358455829,1.90716116074454,areal,Petrópolis,39
areal,3300225,2020-03-02,2020,10,0.197754627975285,0.175972589036502,-0.14715164653626,0.54266090248683,1.21866333124331,0.863163071800813,1.72057906951303,areal,Petrópolis,39
areal,3300225,2020-03-09,2020,11,0.0806846563368097,0.171884823181468,-0.256209597098867,0.417578909772487,1.08402900098612,0.773979727884684,1.51828120639619,areal,Petrópolis,39
areal,3300225,2020-03-16,2020,12,-0.147775079571588,0.170463012697757,-0.481882584459193,0.186332425316016,0.862625115134379,0.617619575643956,1.20482270738383,areal,Petrópolis,39
areal,3300225,2020-03-23,2020,13,-0.288135870558024,0.193221501485089,-0.666850013468799,0.0905782723527504,0.749659728633408,0.513322994274658,1.09480719742318,areal,Petrópolis,39
areal,3300225,2020-03-30,2020,14,-0.264205317139598,0.174925188653163,-0.607058686899798,0.0786480526206022,0.76781587771216,0.544951386761652,1.08182351011201,areal,Petrópolis,39
areal,3300225,2020-04-06,2020,15,-0.106477269410867,0.171629768684952,-0.442871616033374,0.22991707721164,0.898995482625935,0.642189648650015,1.25849564763429,areal,Petrópolis,39
areal,3300225,2020-04-13,2020,16,0.026314914405448,0.171843841311406,-0.310499014564907,0.363128843375803,1.02666420892003,0.733081046815202,1.43782110103182,areal,Petrópolis,39
areal,3300225,2020-04-20,2020,17,-0.0374948190790479,0.184565222226572,-0.39924265464313,0.324253016485034,0.963199407967888,0.670827902097062,1.3829971839416,areal,Petrópolis,39
areal,3300225,2020-04-27,2020,18,-0.0582312226386189,0.185856399779443,-0.422509766206327,0.306047320929089,0.943431779429683,0.655399853525389,1.35804656905279,areal,Petrópolis,39
areal,3300225,2020-05-04,2020,19,-0.0838815142785945,0.183314447526312,-0.443177831430166,0.275414802872977,0.919540202024927,0.641993030397242,1.31707688885165,areal,Petrópolis,39
areal,3300225,2020-05-11,2020,20,-0.0447377938445989,0.193098700470771,-0.42321124676731,0.333735659078112,0.956248183123659,0.654940264483705,1.39617402886069,areal,Petrópolis,39
areal,3300225,2020-05-18,2020,21,-0.0360142087597742,0.202464527999211,-0.432844683638228,0.36081626611868,0.964626587238299,0.648661231684025,1.4344998704351,areal,Petrópolis,39
areal,3300225,2020-05-25,2020,22,-0.0086228906020069,0.192011672100693,-0.384965767919365,0.367719986715351,0.991414179891037,0.680473929844327,1.44443752064664,areal,Petrópolis,39
