municipio,year,week,date,cases,predicted_cases,municipio_norm,population,model,model_label,observed_incidence_per_100k,predicted_incidence_per_100k
barra mansa,2018,38,2018-09-17,0,0.3191079767541,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.17264664684017464
barra mansa,2018,39,2018-09-24,0,0.648606829246134,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.3509150580503125
barra mansa,2018,40,2018-10-01,0,0.438260350542745,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.23711152799702703
barra mansa,2018,41,2018-10-08,0,0.40783158286635,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.2206486844158511
barra mansa,2018,42,2018-10-15,0,0.485606649061034,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.26272724516781853
barra mansa,2018,43,2018-10-22,0,0.417981533055052,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.2261401010939886
barra mansa,2018,44,2018-10-29,0,0.464697177213852,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.2514146160122121
barra mansa,2018,45,2018-11-05,0,0.511728626585361,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.27685999068638234
barra mansa,2018,46,2018-11-12,1,0.554301480619102,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.2998931363009322
barra mansa,2018,47,2018-11-19,0,0.838265926136644,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.45352611608135124
barra mansa,2018,48,2018-11-26,0,0.817800641905761,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.4424538052759848
barra mansa,2018,49,2018-12-03,0,0.932496642368368,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.5045076595458431
barra mansa,2018,50,2018-12-10,0,1.67711994000731,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.9073704046394908
barra mansa,2018,51,2018-12-17,0,0.761078086102382,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.41176526166993016
barra mansa,2018,52,2018-12-24,1,1.11960577543491,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.6057391133806788
barra mansa,2019,1,2018-12-31,0,1.57099293923455,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.8499526270928622
barra mansa,2019,2,2019-01-07,0,1.66262669661091,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.899529140689655
barra mansa,2019,3,2019-01-14,0,1.72398260062077,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.9327244597126974
barra mansa,2019,4,2019-01-21,0,4.14842855873922,barra mansa,184833,S11,S11 rainfall space-time,0.0,2.2444198594078006
barra mansa,2019,5,2019-01-28,0,2.1908879687327,barra mansa,184833,S11,S11 rainfall space-time,0.0,1.1853337708811198
barra mansa,2019,6,2019-02-04,0,2.51925456670341,barra mansa,184833,S11,S11 rainfall space-time,0.0,1.3629895996404375
barra mansa,2019,7,2019-02-11,5,2.16830156829017,barra mansa,184833,S11,S11 rainfall space-time,2.705144644084119,1.1731138748438699
barra mansa,2019,8,2019-02-18,30,2.11667080813672,barra mansa,184833,S11,S11 rainfall space-time,16.230867864504713,1.1451801399840504
barra mansa,2019,9,2019-02-25,23,2.41821470998356,barra mansa,184833,S11,S11 rainfall space-time,12.443665362786948,1.3083241141914916
barra mansa,2019,10,2019-03-04,15,3.00041929410679,barra mansa,184833,S11,S11 rainfall space-time,8.115433932252357,1.6233136366919274
barra mansa,2019,11,2019-03-11,4,13.5590306583678,barra mansa,184833,S11,S11 rainfall space-time,2.1641157152672954,7.335827832891204
barra mansa,2019,12,2019-03-18,12,57.4698381042371,barra mansa,184833,S11,S11 rainfall space-time,6.492347145801887,31.092844948811685
barra mansa,2019,13,2019-03-25,35,61.0347721606979,barra mansa,184833,S11,S11 rainfall space-time,18.936012508588835,33.02157740268128
barra mansa,2019,14,2019-04-01,26,50.2721569731739,barra mansa,184833,S11,S11 rainfall space-time,14.066752149237418,27.198691236507496
barra mansa,2019,15,2019-04-08,19,16.3116697969655,barra mansa,184833,S11,S11 rainfall space-time,10.279549647519653,8.825085237465983
barra mansa,2019,16,2019-04-15,19,42.901455318414,barra mansa,184833,S11,S11 rainfall space-time,10.279549647519653,23.210928415604357
barra mansa,2019,17,2019-04-22,28,71.5008460620309,barra mansa,184833,S11,S11 rainfall space-time,15.148810006871066,38.68402615443719
barra mansa,2019,18,2019-04-29,33,49.9963921369885,barra mansa,184833,S11,S11 rainfall space-time,17.853954650955185,27.049494482580762
barra mansa,2019,19,2019-05-06,18,44.6983849286353,barra mansa,184833,S11,S11 rainfall space-time,9.73852071870283,24.183119317781617
barra mansa,2019,20,2019-05-13,26,32.6942733676957,barra mansa,184833,S11,S11 rainfall space-time,14.066752149237418,17.68854769856882
barra mansa,2019,21,2019-05-20,22,34.9921025064886,barra mansa,184833,S11,S11 rainfall space-time,11.902636433970123,18.931739736134023
barra mansa,2019,22,2019-05-27,25,28.9074830049303,barra mansa,184833,S11,S11 rainfall space-time,13.525723220420597,15.639784564947979
barra mansa,2019,23,2019-06-03,8,13.7835548352939,barra mansa,184833,S11,S11 rainfall space-time,4.328231430534591,7.457301907827011
barra mansa,2019,24,2019-06-10,3,14.9467498348005,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,8.086624052415154
barra mansa,2019,25,2019-06-17,5,15.6962245788367,barra mansa,184833,S11,S11 rainfall space-time,2.705144644084119,8.492111570356322
barra mansa,2019,26,2019-06-24,2,14.4679427695627,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,7.82757557879962
barra mansa,2019,27,2019-07-01,6,6.36375029281985,barra mansa,184833,S11,S11 rainfall space-time,3.2461735729009433,3.4429730041820723
barra mansa,2019,28,2019-07-08,5,2.41973111672716,barra mansa,184833,S11,S11 rainfall space-time,2.705144644084119,1.3091445341076324
barra mansa,2019,29,2019-07-15,7,2.6369345069663,barra mansa,184833,S11,S11 rainfall space-time,3.7872025017177666,1.4266578516640969
barra mansa,2019,30,2019-07-22,2,1.21906285676434,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,0.659548271555588
barra mansa,2019,31,2019-07-29,0,1.89103423755174,barra mansa,184833,S11,S11 rainfall space-time,0.0,1.0231042278985572
barra mansa,2019,32,2019-08-05,0,1.64199402271659,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.888366267233984
barra mansa,2019,33,2019-08-12,1,2.22872638291132,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,1.2058054475723057
barra mansa,2019,34,2019-08-19,0,1.00568091916726,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.5441024704285815
barra mansa,2019,35,2019-08-26,0,0.389535450511342,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.21074994752633022
barra mansa,2019,36,2019-09-02,3,0.442017334057172,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.23914416476341996
barra mansa,2019,37,2019-09-09,1,0.752411816948728,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.40707655935289044
barra mansa,2019,38,2019-09-16,0,0.361621797519679,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.19564785374888627
barra mansa,2019,39,2019-09-23,3,0.361366412086891,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.19550968284174958
barra mansa,2019,40,2019-09-30,0,1.19655619820008,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.6473715181813204
barra mansa,2019,41,2019-10-07,1,0.665115402754755,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.3598466738919755
barra mansa,2019,42,2019-10-14,3,0.530356847982262,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.28693839735451027
barra mansa,2019,43,2019-10-21,1,1.50520628866684,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.8143601460057673
barra mansa,2019,44,2019-10-28,2,0.514030023833964,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,0.278105113174576
barra mansa,2019,45,2019-11-04,0,0.88777745113865,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.480313283417274
barra mansa,2019,46,2019-11-11,1,1.36207946124505,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.7369243918808059
barra mansa,2019,47,2019-11-18,1,0.76238730630333,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.4124735876728344
barra mansa,2019,48,2019-11-25,0,1.32806187746311,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.7185198949663264
barra mansa,2019,49,2019-12-02,0,0.577785137093603,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.31259847380803374
barra mansa,2019,50,2019-12-09,0,1.38037557417531,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.7468231182609761
barra mansa,2019,51,2019-12-16,0,1.2917279738737,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.6988622020276142
barra mansa,2019,52,2019-12-23,0,1.18271813504568,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.6398847256959957
barra mansa,2020,1,2019-12-30,0,0.782867453498789,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.4235539397720044
barra mansa,2020,2,2020-01-06,2,0.953410967023067,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,0.5158229142107021
barra mansa,2020,3,2020-01-13,0,1.00217737262027,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.5422069503932037
barra mansa,2020,4,2020-01-20,1,1.33907944007004,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.7244807150617261
barra mansa,2020,5,2020-01-27,0,1.50795322816563,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.8158463197403224
barra mansa,2020,6,2020-02-03,3,3.89392849160654,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,2.106727960703197
barra mansa,2020,7,2020-02-10,1,1.46415380308913,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.7921495637083908
barra mansa,2020,8,2020-02-17,1,2.14315103684108,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,1.1595067097547949
barra mansa,2020,9,2020-02-24,0,1.32944863580717,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.719270171347741
barra mansa,2020,10,2020-03-02,0,3.7418730261826,barra mansa,184833,S11,S11 rainfall space-time,0.0,2.024461555124139
barra mansa,2020,11,2020-03-09,3,2.32166080495453,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,1.2560856583805544
barra mansa,2020,12,2020-03-16,1,1.91476192811835,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,1.035941594909107
barra mansa,2020,13,2020-03-23,1,0.841925803459071,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.4555062155887049
barra mansa,2020,14,2020-03-30,3,0.71799086841794,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.3884538304404192
barra mansa,2020,15,2020-04-06,0,2.67897588730843,barra mansa,184833,S11,S11 rainfall space-time,0.0,1.4494034546365802
barra mansa,2020,16,2020-04-13,0,1.96398232444256,barra mansa,184833,S11,S11 rainfall space-time,0.0,1.062571253208334
barra mansa,2020,17,2020-04-20,0,1.70898243930304,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.9246089385028863
barra mansa,2020,18,2020-04-27,0,2.84162670489707,barra mansa,184833,S11,S11 rainfall space-time,0.0,1.5374022522477426
barra mansa,2020,19,2020-05-04,2,0.829595514841719,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,0.4488351727460567
barra mansa,2020,20,2020-05-11,1,0.869245885711903,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.4702871704251422
barra mansa,2020,21,2020-05-18,0,0.686409480724963,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.371367386086339
barra mansa,2020,22,2020-05-25,0,0.593284755564505,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.3209842157864153
barra mansa,2020,23,2020-06-01,1,1.43856501504038,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.7783052891206548
barra mansa,2020,24,2020-06-08,0,1.0143856254344,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.5488119683359572
barra mansa,2020,25,2020-06-15,0,0.745397060774067,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.40328137333380243
barra mansa,2020,26,2020-06-22,1,0.403740510005753,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.2184352956483707
barra mansa,2020,27,2020-06-29,0,0.77181714233074,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.4175754017576623
barra mansa,2020,28,2020-07-06,1,0.348515917211387,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.1885571933644896
barra mansa,2020,29,2020-07-13,0,0.349057620946643,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.1888502707561112
barra mansa,2020,30,2020-07-20,1,0.607020287736927,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.3284155360443898
barra mansa,2020,31,2020-07-27,0,0.217181506834849,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.11750147800168206
barra mansa,2020,32,2020-08-03,0,0.363033624226797,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.19641169283991333
barra mansa,2020,33,2020-08-10,1,0.222230682908115,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.1202332283240087
barra mansa,2020,34,2020-08-17,0,0.394464458321317,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.2134166833418908
barra mansa,2020,35,2020-08-24,0,0.217518288240944,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.11768368648506705
barra mansa,2020,36,2020-08-31,0,0.286545488820531,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.15502939887386505
barra mansa,2020,37,2020-09-07,1,0.485062077897878,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.2624326164147517
barra mansa,2020,38,2020-09-14,0,0.253069698857211,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.13691802808871303
barra mansa,2020,39,2020-09-21,1,0.240902571287805,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.13033526009305968
barra mansa,2020,40,2020-09-28,1,0.233837592153318,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.12651290199981496
barra mansa,2020,41,2020-10-05,0,0.330695330941111,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.17891574066379434
barra mansa,2020,42,2020-10-12,0,0.258726014755597,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.1399782586202664
barra mansa,2020,43,2020-10-19,0,0.408202517926185,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.2208493710139342
barra mansa,2020,44,2020-10-26,0,0.425672731275121,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.23030126182831043
barra mansa,2020,45,2020-11-02,0,0.267112877875475,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.14451579419014732
barra mansa,2020,46,2020-11-09,0,0.241109166052337,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.1304470338372136
barra mansa,2020,47,2020-11-16,0,0.294124929810391,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.15913009571363934
barra mansa,2020,48,2020-11-23,0,0.314880813097355,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.1703596290150325
barra mansa,2020,49,2020-11-30,0,0.325261397332453,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.1759758253842404
barra mansa,2020,50,2020-12-07,1,0.328189926368727,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.17756024431174466
barra mansa,2020,51,2020-12-14,1,0.358542970240176,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.19398211912384478
barra mansa,2020,52,2020-12-21,0,0.635403008161402,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.3437714088725509
barra mansa,2021,1,2021-01-04,0,0.827258241895583,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.44757064046765616
barra mansa,2021,2,2021-01-11,0,1.05544237979272,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.5710248601671346
barra mansa,2021,3,2021-01-18,0,0.561817827589229,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.30395969745079565
barra mansa,2021,5,2021-02-01,3,0.654333923110717,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.3540135815091012
barra mansa,2021,6,2021-02-08,1,0.650489846571417,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.3519338248967538
barra mansa,2021,7,2021-02-15,6,0.668254673629994,barra mansa,184833,S11,S11 rainfall space-time,3.2461735729009433,0.3615451102508719
barra mansa,2021,13,2021-03-29,81,6.31966198967001,barra mansa,184833,S11,S11 rainfall space-time,43.82334323416273,3.419119956755563
barra mansa,2021,14,2021-04-05,114,20.8325765125936,barra mansa,184833,S11,S11 rainfall space-time,61.677297885117916,11.27102655510304
barra mansa,2021,15,2021-04-12,80,22.7599014085289,barra mansa,184833,S11,S11 rainfall space-time,43.282314305345906,12.313765079032912
barra mansa,2021,16,2021-04-19,63,14.9995101654405,barra mansa,184833,S11,S11 rainfall space-time,34.0848225154599,8.115168917585333
barra mansa,2021,17,2021-04-26,59,37.2251891680249,barra mansa,184833,S11,S11 rainfall space-time,31.920706800192605,20.139904220580142
barra mansa,2021,18,2021-05-03,50,39.876701038517,barra mansa,184833,S11,S11 rainfall space-time,27.051446440841193,21.574448847617578
barra mansa,2021,19,2021-05-10,32,27.5409125772159,barra mansa,184833,S11,S11 rainfall space-time,17.312925722138363,14.900430430288909
barra mansa,2021,20,2021-05-17,25,17.979814611377,barra mansa,184833,S11,S11 rainfall space-time,13.525723220420597,9.727599839518376
barra mansa,2021,21,2021-05-24,22,21.1852255190775,barra mansa,184833,S11,S11 rainfall space-time,11.902636433970123,11.46181986932934
barra mansa,2021,22,2021-05-31,25,19.9618368468322,barra mansa,184833,S11,S11 rainfall space-time,13.525723220420597,10.79993120645783
barra mansa,2021,23,2021-06-07,17,14.1171201441544,barra mansa,184833,S11,S11 rainfall space-time,9.197491789886005,7.637770389570261
barra mansa,2021,24,2021-06-14,7,10.4360008650733,barra mansa,184833,S11,S11 rainfall space-time,3.7872025017177666,5.646178369162055
barra mansa,2021,25,2021-06-21,10,4.56527928275433,barra mansa,184833,S11,S11 rainfall space-time,5.410289288168238,2.469948160098213
barra mansa,2021,26,2021-06-28,3,3.50489033938531,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,1.8962470659380684
barra mansa,2021,27,2021-07-05,6,3.03471793459901,barra mansa,184833,S11,S11 rainfall space-time,3.2461735729009433,1.6418701934173063
barra mansa,2021,28,2021-07-12,5,1.4781093455326,barra mansa,184833,S11,S11 rainfall space-time,2.705144644084119,0.7996999158876391
barra mansa,2021,29,2021-07-19,2,1.86282165322311,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,1.007840403620084
barra mansa,2021,30,2021-07-26,3,0.94718542579629,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.5124547163094739
barra mansa,2021,31,2021-08-02,1,1.28107378569395,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.693097978009311
barra mansa,2021,32,2021-08-09,3,1.20820644749676,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.6536746400787522
barra mansa,2021,33,2021-08-16,5,0.827399485867068,barra mansa,184833,S11,S11 rainfall space-time,2.705144644084119,0.4476470575422506
barra mansa,2021,34,2021-08-23,6,1.02053015856566,barra mansa,184833,S11,S11 rainfall space-time,3.2461735729009433,0.5521363385140424
barra mansa,2021,35,2021-08-30,0,0.490822366338679,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.2655490990995542
barra mansa,2021,36,2021-09-06,4,0.871578324368393,barra mansa,184833,S11,S11 rainfall space-time,2.1641157152672954,0.4715490872129939
barra mansa,2021,37,2021-09-13,3,1.28215567319835,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.693683310446917
barra mansa,2021,38,2021-09-20,1,1.26228398678373,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.6829321532322312
barra mansa,2021,39,2021-09-27,4,0.259227203726966,barra mansa,184833,S11,S11 rainfall space-time,2.1641157152672954,0.14024941635258098
barra mansa,2021,40,2021-10-04,2,0.861937014128692,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,0.46633285946161773
barra mansa,2021,41,2021-10-11,3,0.65502138153109,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.3543855164018817
barra mansa,2021,42,2021-10-18,5,0.413916558157321,barra mansa,184833,S11,S11 rainfall space-time,2.705144644084119,0.22394083207940194
barra mansa,2021,43,2021-10-25,4,0.706364129031734,barra mansa,184833,S11,S11 rainfall space-time,2.1641157152672954,0.3821634280846678
barra mansa,2021,44,2021-11-01,4,0.476395791092236,barra mansa,184833,S11,S11 rainfall space-time,2.1641157152672954,0.2577439045474758
barra mansa,2021,45,2021-11-08,3,0.627637891653762,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.3395702562062846
barra mansa,2021,46,2021-11-15,2,1.15489158490809,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,0.624829757082388
barra mansa,2021,47,2021-11-22,1,1.23762068258299,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.6695885921794215
barra mansa,2021,48,2021-11-29,0,1.24309904774529,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.672552546214848
barra mansa,2021,49,2021-12-06,3,1.0121143038549,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.5475831176548019
barra mansa,2021,50,2021-12-13,3,0.954148268287839,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.516221815524197
barra mansa,2021,51,2021-12-20,1,0.584430583748627,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.3161938526933107
barra mansa,2021,52,2021-12-27,0,0.42562673937324,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.2302763788789015
barra mansa,2022,1,2022-01-03,3,2.68405195143587,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,1.4521497521740543
barra mansa,2022,2,2022-01-10,2,2.97954584956286,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,1.6120204993496072
barra mansa,2022,3,2022-01-17,3,1.78830049950592,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.9675223036502788
barra mansa,2022,4,2022-01-24,2,1.07410647873952,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,0.5811226776276531
barra mansa,2022,5,2022-01-31,4,2.61532157035215,barra mansa,184833,S11,S11 rainfall space-time,2.1641157152672954,1.4149646277191574
barra mansa,2022,6,2022-02-07,3,2.50657409325714,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,1.356129096674912
barra mansa,2022,7,2022-02-14,1,2.94917701385293,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,1.5955900806960501
barra mansa,2022,8,2022-02-21,2,2.27180538712055,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,1.229112435074121
barra mansa,2022,9,2022-02-28,4,4.96590694632696,barra mansa,184833,S11,S11 rainfall space-time,2.1641157152672954,2.6866993157753
barra mansa,2022,10,2022-03-07,4,4.79539339560359,barra mansa,184833,S11,S11 rainfall space-time,2.1641157152672954,2.5944465520786815
barra mansa,2022,11,2022-03-14,4,3.68263954091911,barra mansa,184833,S11,S11 rainfall space-time,2.1641157152672954,1.9924145260419461
barra mansa,2022,12,2022-03-21,0,4.25493136721843,barra mansa,184833,S11,S11 rainfall space-time,0.0,2.302040959795291
barra mansa,2022,13,2022-03-28,0,11.1391318046215,barra mansa,184833,S11,S11 rainfall space-time,0.0,6.0265925482037845
barra mansa,2022,14,2022-04-04,3,10.5344127366772,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,5.6994220386387715
barra mansa,2022,15,2022-04-11,2,10.7954738752013,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,5.840663666770165
barra mansa,2022,16,2022-04-18,3,3.65272418569122,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,1.9762294534478257
barra mansa,2022,17,2022-04-25,2,2.53900630093431,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,1.373675859253656
barra mansa,2022,18,2022-05-02,0,15.5713906339097,barra mansa,184833,S11,S11 rainfall space-time,0.0,8.424572794852489
barra mansa,2022,19,2022-05-09,1,13.4759410331195,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,7.290873941947326
barra mansa,2022,20,2022-05-16,3,6.59977267860054,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,3.5706679427377903
barra mansa,2022,21,2022-05-23,1,7.30872583655015,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,3.9542321103645723
barra mansa,2022,22,2022-05-30,4,1.96060580551253,barra mansa,184833,S11,S11 rainfall space-time,2.1641157152672954,1.06074445878849
barra mansa,2022,23,2022-06-06,3,2.17574960921378,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,1.1771434804465546
barra mansa,2022,24,2022-06-13,1,3.28454190990891,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,1.7770321911719822
barra mansa,2022,25,2022-06-20,0,1.55777983822622,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.8428039572079769
barra mansa,2022,26,2022-06-27,1,2.48738865055371,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,1.3457492171601988
barra mansa,2022,27,2022-07-04,1,2.31960398746178,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,1.2549728606156803
barra mansa,2022,28,2022-07-11,2,1.09139353519468,barra mansa,184833,S11,S11 rainfall space-time,1.0820578576336477,0.5904754752639841
barra mansa,2022,29,2022-07-18,1,0.559471850338491,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.30269045589180016
barra mansa,2022,30,2022-07-25,0,0.930566080046895,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.5034631694810423
barra mansa,2022,31,2022-08-01,1,0.816109563820377,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.44153888311090395
barra mansa,2022,32,2022-08-08,3,1.1597595443631,barra mansa,184833,S11,S11 rainfall space-time,1.6230867864504717,0.6274634639718557
barra mansa,2022,33,2022-08-15,0,0.931519702685364,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.5039791069156287
barra mansa,2022,34,2022-08-22,0,0.43752673549199,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.23671462103195315
barra mansa,2022,35,2022-08-29,0,0.646891248004894,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.3499868789690661
barra mansa,2022,36,2022-09-05,0,1.16033993169627,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.6277774703090194
barra mansa,2022,37,2022-09-12,0,0.434052325611398,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.2348348647759859
barra mansa,2022,38,2022-09-19,0,0.459550328947939,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.2486300222081225
barra mansa,2022,39,2022-09-26,0,0.547165822544903,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.29603253885664516
barra mansa,2022,40,2022-10-03,0,0.669772064693028,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.3623660627123014
barra mansa,2022,41,2022-10-10,0,0.642794684015647,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.34777051934213427
barra mansa,2022,42,2022-10-17,0,0.770735438463569,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.4169901686731098
barra mansa,2022,43,2022-10-24,1,0.712088788254737,barra mansa,184833,S11,S11 rainfall space-time,0.5410289288168239,0.3852606343319304
barra mansa,2022,44,2022-10-31,0,0.610124852833876,barra mansa,184833,S11,S11 rainfall space-time,0.0,0.3300951955732342
