municipio,ibge_code,year,week,date,cases,rainfall_lag,temperature_lag,fitted_mu,nb_size,nb_variance,pearson_residual,residual_direction
resende,3304201,2022,50,2022-12-12,17,39.927498,20.429847,47.8173079975264,0.978497577725951,2384.55783365541,-0.631089230237225,overpredicted
resende,3304201,2022,51,2022-12-19,17,49.558582,21.6081635714,18.6326117278417,0.978497577725951,373.435963011902,-0.0844840728102286,overpredicted
resende,3304201,2022,52,2022-12-26,17,53.52725,23.1632652857,35.061721378305,0.978497577725951,1291.40035112419,-0.502607180038791,overpredicted
resende,3304201,2023,1,2023-01-02,31,49.2601662,24.1785715714,52.8606603384872,0.978497577725951,2908.51352553495,-0.405347718134408,overpredicted
resende,3304201,2023,2,2023-01-09,40,50.0945014,23.7755105714,50.1285192586566,0.978497577725951,2618.21708714808,-0.19794435991512,overpredicted
resende,3304201,2023,3,2023-01-16,10,51.8392524,25.0714284286,58.2563247727113,0.978497577725951,3526.63422705723,-0.812594790302097,overpredicted
resende,3304201,2023,4,2023-01-23,25,58.55325,23.9047618333,71.2844087955063,0.978497577725951,5264.41626011218,-0.637910293055147,overpredicted
resende,3304201,2023,5,2023-01-30,33,67.9578325,22.5178575,104.333767883232,0.978497577725951,11229.077833178,-0.67316746558606,overpredicted
resende,3304201,2023,6,2023-02-06,40,71.7543325,22.6190476667,131.84864385758,0.978497577725951,17897.9272553999,-0.686548747285576,overpredicted
resende,3304201,2023,7,2023-02-13,39,71.841,22.744898,40.8645342506498,0.978497577725951,1747.4708637251,-0.0446031359310485,overpredicted
resende,3304201,2023,8,2023-02-20,45,69.377665,24.7346937143,80.15491690457,0.978497577725951,6646.15042903442,-0.431222082213063,overpredicted
resende,3304201,2023,9,2023-02-27,63,69.686999,26.3367347143,123.606723827352,0.978497577725951,15737.9756534257,-0.483110385572433,overpredicted
resende,3304201,2023,10,2023-03-06,76,72.923669,26.4081632857,184.836624551117,0.978497577725951,35100.1788319891,-0.580925445306686,overpredicted
resende,3304201,2023,11,2023-03-13,79,54.343917,25.9540815714,173.158781411596,0.978497577725951,30816.0180612806,-0.536379991803323,overpredicted
resende,3304201,2023,12,2023-03-20,105,61.1879168,25.4301411429,237.15762716211,0.978497577725951,57716.8503739482,-0.550099082650612,overpredicted
resende,3304201,2023,13,2023-03-27,138,60.4158338,26.83853665,348.971293959341,0.978497577725951,124806.064269783,-0.597180368645114,overpredicted
resende,3304201,2023,14,2023-04-03,170,45.3303332,26.175552963,337.293274810258,0.978497577725951,116604.063701186,-0.489916018606623,overpredicted
resende,3304201,2023,15,2023-04-10,189,64.4417512,25.967376375,330.701183502588,0.978497577725951,112097.224943505,-0.423229612546185,overpredicted
resende,3304201,2023,16,2023-04-17,176,55.0352508,24.35372876,391.403804024413,0.978497577725951,156954.834610684,-0.543708371426889,overpredicted
resende,3304201,2023,17,2023-04-24,225,52.7094148,24.6315754,446.347586270954,0.978497577725951,204050.497770181,-0.490011148740835,overpredicted
resende,3304201,2023,18,2023-05-01,262,55.494916,27.2893772308,623.802657226773,0.978497577725951,398304.659535307,-0.573276393503229,overpredicted
resende,3304201,2023,19,2023-05-08,245,39.2863328,24.97999984,581.775082285687,0.978497577725951,346481.707870174,-0.572136684849998,overpredicted
resende,3304201,2023,20,2023-05-15,250,25.5838324,23.0204081429,415.394202296972,0.978497577725951,176759.564315577,-0.393394986220376,overpredicted
resende,3304201,2023,21,2023-05-22,266,19.723834,22.9693874286,410.059509599673,0.978497577725951,172253.920180063,-0.347102206795705,overpredicted
resende,3304201,2023,22,2023-05-29,227,18.0964175,23,415.628775184119,0.978497577725951,176959.018041941,-0.448406185618099,overpredicted
resende,3304201,2023,23,2023-06-05,175,17.2287507,22.2513231481,333.927777863667,0.978497577725951,114292.064586043,-0.470101646348469,overpredicted
resende,3304201,2023,24,2023-06-12,190,10.3238331,24.1493505,319.02857393699,0.978497577725951,104334.851714559,-0.399458066699994,overpredicted
resende,3304201,2023,25,2023-06-19,149,11.0254999,21.779761625,313.133151697058,0.978497577725951,100520.198476896,-0.51768983816578,overpredicted
resende,3304201,2023,26,2023-06-26,122,11.6155,18.9031135769,207.975402743377,0.978497577725951,44412.2423635185,-0.407964964768933,overpredicted
resende,3304201,2023,27,2023-07-03,87,11.998,20.72449,218.827077923862,0.978497577725951,49156.3933251317,-0.594585919435004,overpredicted
resende,3304201,2023,28,2023-07-10,84,7.9963336,18.6280422222,197.966072394545,0.978497577725951,40249.7420925272,-0.56805976594171,overpredicted
resende,3304201,2023,29,2023-07-17,78,7.61733375,15.6670285714,150.389984635967,0.978497577725951,23264.5478462927,-0.474603761916218,overpredicted
resende,3304201,2023,30,2023-07-24,38,5.35383345,18.1286571429,128.736451552927,0.978497577725951,17066.0026601779,-0.694569784864553,overpredicted
resende,3304201,2023,31,2023-07-31,66,5.6742497,18.0208331667,82.6612094265643,0.978497577725951,7065.68876044214,-0.198211693370333,overpredicted
resende,3304201,2023,32,2023-08-07,49,5.57491632,19.99999976,87.1628716219341,0.978497577725951,7851.48070165499,-0.430690470487229,overpredicted
resende,3304201,2023,33,2023-08-14,43,5.00616662,18.60571424,83.3986163838153,0.978497577725951,7191.57074993076,-0.47638119827398,overpredicted
resende,3304201,2023,34,2023-08-21,66,5.98016666,18.2128714286,44.6983681097042,0.978497577725951,2086.54717504685,0.466335815453836,underpredicted
resende,3304201,2023,35,2023-08-28,56,6.6324999,16.5450857143,62.7104026427779,0.978497577725951,4081.72351942408,-0.105033246127367,overpredicted
resende,3304201,2023,36,2023-09-04,63,7.2858331,17.7787571429,54.3875806186541,0.978497577725951,3077.39856489219,0.155250603173085,underpredicted
resende,3304201,2023,37,2023-09-11,97,5.4535002,16.8279714286,53.2577712104178,0.978497577725951,2951.97746032098,0.805089920119461,underpredicted
resende,3304201,2023,38,2023-09-18,130,6.02841682,19.3210142857,77.4461147525852,0.978497577725951,6207.15029267181,0.667050475258733,underpredicted
resende,3304201,2023,39,2023-09-25,79,5.58308338,19.2506714286,68.7166211730952,0.978497577725951,4894.45572665013,0.146988592995963,underpredicted
resende,3304201,2023,40,2023-10-02,106,7.6055,19.6312285714,85.0028132534233,0.978497577725951,7469.2605012372,0.242953023222239,underpredicted
resende,3304201,2023,41,2023-10-09,110,9.8522502,17.0339428571,105.778591254649,0.978497577725951,11540.7689504765,0.0392952478442007,underpredicted
resende,3304201,2023,42,2023-10-16,127,15.3830838,20.8543714286,173.257912959031,0.978497577725951,30851.2126532073,-0.2633600614999,overpredicted
resende,3304201,2023,43,2023-10-23,162,12.677,20.3491285714,102.357078342538,0.978497577725951,10809.5593497771,0.573660456790698,underpredicted
resende,3304201,2023,44,2023-10-30,122,17.77,22.3539285714,141.541981494978,0.978497577725951,20615.9232999285,-0.136102844785838,overpredicted
resende,3304201,2023,45,2023-11-06,148,22.7955,22.0281714286,156.02084795766,0.978497577725951,25033.4508503903,-0.0506943925508234,overpredicted
resende,3304201,2023,46,2023-11-13,143,30.03,22.2261285714,164.549904989543,0.978497577725951,27836.2292718352,-0.129163604850059,overpredicted
resende,3304201,2023,47,2023-11-20,214,27.922083,21.5295571429,229.360160371746,0.978497577725951,53991.4586706316,-0.0661048341043666,overpredicted
resende,3304201,2023,48,2023-11-27,246,28.992583,20.2039857143,193.934248958362,0.978497577725951,38630.9153669409,0.264901634462592,underpredicted
resende,3304201,2023,49,2023-12-04,259,33.77675,21.7738285714,271.049952631672,0.978497577725951,75353.5831075662,-0.0438968529200207,overpredicted
resende,3304201,2023,50,2023-12-11,267,38.098165,22.4723428571,280.659157414192,0.978497577725951,80781.1779461334,-0.0480583459293683,overpredicted
resende,3304201,2023,51,2023-12-18,178,48.566415,21.1767142857,328.572777203502,0.978497577725951,110661.058392675,-0.452635956950844,overpredicted
resende,3304201,2023,52,2023-12-25,139,53.52725,26.5000285714,528.408112307088,0.978497577725951,285879.276124512,-0.728305614267655,overpredicted
rio bonito,3304300,2017,7,2017-02-13,0,45.7348892,28.6062924286,0.411373742403962,0.978497577725951,0.584320880743058,-0.538159318338384,overpredicted
rio bonito,3304300,2017,8,2017-02-20,1,48.8026662,27.1743197143,0.381110681185764,0.978497577725951,0.529547789892185,0.850472758965166,underpredicted
rio bonito,3304300,2017,9,2017-02-27,0,50.783555,27.2429647143,0.445223633250529,0.978497577725951,0.647803678533296,-0.553167306653323,overpredicted
rio bonito,3304300,2017,10,2017-03-06,0,52.668,27.5426531429,0.519604801511918,0.978497577725951,0.795526945725805,-0.582566769768167,overpredicted
rio bonito,3304300,2017,11,2017-03-13,0,30.318445,26.8818028571,0.497681563520495,0.978497577725951,0.750811406972775,-0.574362558802943,overpredicted
rio bonito,3304300,2017,12,2017-03-20,0,35.2557784,26.47449,0.916952680570148,0.978497577725951,1.77623147445211,-0.688013791211331,overpredicted
rio bonito,3304300,2017,13,2017-03-27,0,43.6146669,26.6914284286,0.587178630242651,0.978497577725951,0.939533865106809,-0.605778732464383,overpredicted
rio bonito,3304300,2017,14,2017-04-03,1,27.6813327,25.569558,0.474746769025925,0.978497577725951,0.705084073717422,0.625530197364659,underpredicted
rio bonito,3304300,2017,15,2017-04-10,1,40.995999,25.1424792857,0.414135358579074,0.978497577725951,0.589412333330516,0.763110937664868,underpredicted
rio bonito,3304300,2017,16,2017-04-17,0,38.203555,26.2295918571,0.428260607434882,0.978497577725951,0.615698115769585,-0.545788293572127,overpredicted
rio bonito,3304300,2017,17,2017-04-24,0,40.278,25.0884354286,0.380529676570986,0.978497577725951,0.528514544441322,-0.523431747628127,overpredicted
rio bonito,3304300,2017,18,2017-05-01,0,48.979332,23.1041095714,0.740723999441943,0.978497577725951,1.30145307618058,-0.649295150026303,overpredicted
rio bonito,3304300,2017,19,2017-05-08,0,37.34311,23.2946031429,0.683262310588472,0.978497577725951,1.16036863736718,-0.634292351000214,overpredicted
rio bonito,3304300,2017,20,2017-05-15,0,29.841777,24.0348642857,0.366114500629386,0.978497577725951,0.503099844918757,-0.516166528255964,overpredicted
rio bonito,3304300,2017,21,2017-05-22,0,27.963111,24.6997957143,0.317281720394972,0.978497577725951,0.420161576603453,-0.489482179026197,overpredicted
rio bonito,3304300,2017,22,2017-05-29,0,27.706667,23.6581634286,0.262748464047454,0.978497577725951,0.333302297731681,-0.455114876980106,overpredicted
rio bonito,3304300,2017,23,2017-06-05,0,27.782223,21.7256805714,0.213344082724812,0.978497577725951,0.259859984930182,-0.418514873971523,overpredicted
rio bonito,3304300,2017,24,2017-06-12,0,16.7626669,21.2181597143,0.181225406099981,0.978497577725951,0.21478976902097,-0.39103198820857,overpredicted
rio bonito,3304300,2017,25,2017-06-19,0,20.7697773,21.8231292857,0.183393042587532,0.978497577725951,0.217765133878423,-0.392996499861765,overpredicted
rio bonito,3304300,2017,26,2017-06-26,0,23.6046658,21.3241497143,0.15813519199908,0.978497577725951,0.183691452451663,-0.368964052878663,overpredicted
rio bonito,3304300,2017,27,2017-07-03,0,22.582,21.283163,0.202107247506754,0.978497577725951,0.243852204698867,-0.409278135405733,overpredicted
rio bonito,3304300,2017,28,2017-07-10,0,14.471556,20.747449,0.152931436401714,0.978497577725951,0.176833410992439,-0.363675969709957,overpredicted
rio bonito,3304300,2017,29,2017-07-17,1,13.5375562,21.7806121429,0.164457075973359,0.978497577725951,0.192097542800638,1.90637292255962,underpredicted
rio bonito,3304300,2017,30,2017-07-24,0,10.5575554,19.8418368571,0.143467230706381,0.978497577725951,0.164502383735981,-0.353725702369806,overpredicted
rio bonito,3304300,2017,31,2017-07-31,0,10.7475554,20.575113,0.126357078433645,0.978497577725951,0.142674043987501,-0.334523852951605,overpredicted
rio bonito,3304300,2017,32,2017-08-07,0,10.6275556,19.8401361429,0.123255079602205,0.978497577725951,0.138780733414299,-0.330856931322444,overpredicted
rio bonito,3304300,2017,33,2017-08-14,0,10.1375561,18.3945577143,0.221643083412373,0.978497577725951,0.271848273024302,-0.425099793565868,overpredicted
rio bonito,3304300,2017,34,2017-08-21,0,10.7975555,19.5663267143,0.127974051533787,0.978497577725951,0.144711300801213,-0.336411393389293,overpredicted
rio bonito,3304300,2017,35,2017-08-28,0,11.0382222,19.2644561429,0.128672837008045,0.978497577725951,0.145593368402897,-0.337222139596272,overpredicted
rio bonito,3304300,2017,36,2017-09-04,0,11.2124446,19.3027214286,0.12231086451909,0.978497577725951,0.13759955599871,-0.329728524826864,overpredicted
rio bonito,3304300,2017,37,2017-09-11,0,9.7599996,19.367347,0.142691308803086,0.978497577725951,0.16349954591212,-0.352889914101469,overpredicted
rio bonito,3304300,2017,38,2017-09-18,0,10.7079996,18.9107142857,0.137887324171974,0.978497577725951,0.157318045923471,-0.347644267249094,overpredicted
rio bonito,3304300,2017,39,2017-09-25,0,9.8031108,19.9336735714,0.145840321384305,0.978497577725951,0.167577114428707,-0.356262621081172,overpredicted
rio bonito,3304300,2017,40,2017-10-02,0,11.4177777,18.7857141429,0.156508406673918,0.978497577725951,0.181541561499436,-0.367324280704357,overpredicted
rio bonito,3304300,2017,41,2017-10-09,0,13.4173335,19.6867912857,0.148721486274084,0.978497577725951,0.171325610170819,-0.359304431286952,overpredicted
rio bonito,3304300,2017,42,2017-10-16,0,19.8893338,19.2095242,0.177277543996911,0.978497577725951,0.209395485135422,-0.387409324655901,overpredicted
rio bonito,3304300,2017,52,2017-12-25,1,43.0344432,28.125,0.470909806370036,0.978497577725951,0.697538927160329,0.633498349460192,underpredicted
rio bonito,3304300,2018,1,2018-01-01,1,43.1744454,24.2142857143,0.673872131558127,0.978497577725951,1.13795468017929,0.305721110733116,underpredicted
rio bonito,3304300,2018,2,2018-01-08,3,41.5604454,25.1249997143,0.799920674225362,0.978497577725951,1.45385492978094,1.82464257112183,underpredicted
rio bonito,3304300,2018,3,2018-01-15,1,39.3773338,23.6790814286,0.764491429259523,0.978497577725951,1.36178176366131,0.201814775804771,underpredicted
rio bonito,3304300,2018,4,2018-01-22,0,50.622446,23.4214285714,0.993136957307749,0.978497577725951,2.00113231511203,-0.702055168361273,overpredicted
rio bonito,3304300,2018,5,2018-01-29,0,52.780666,25.2992064286,0.981158558741309,0.978497577725951,1.96498533491851,-0.69993794781575,overpredicted
rio bonito,3304300,2018,6,2018-02-05,0,53.1615536,25.5392857143,1.71072168092646,0.978497577725951,4.70160151160856,-0.788962662512212,overpredicted
rio bonito,3304300,2018,7,2018-02-12,0,45.7348892,25.0238097143,0.797569382911258,0.978497577725951,1.44766493249432,-0.66287928380736,overpredicted
rio bonito,3304300,2018,8,2018-02-19,1,48.1891108,24.904762,0.423224286747944,0.978497577725951,0.606279207854219,0.740748238951743,underpredicted
rio bonito,3304300,2018,9,2018-02-26,1,50.406666,26.074603,0.522910018082483,0.978497577725951,0.802353619411053,0.532619900556205,underpredicted
rio bonito,3304300,2018,10,2018-03-05,3,52.668,27.825397,0.659725050485091,0.978497577725951,1.10452650134719,2.22678769952284,underpredicted
rio bonito,3304300,2018,11,2018-03-12,0,33.283556,24.4317458571,0.595495650126609,0.978497577725951,0.95790336312662,-0.608439981493106,overpredicted
rio bonito,3304300,2018,12,2018-03-19,0,33.5840007,24.7011902857,1.20935634009863,0.978497577725951,2.70403838186285,-0.735441037625575,overpredicted
rio bonito,3304300,2018,13,2018-03-26,0,43.6146669,26.5285714286,1.4554895161196,0.978497577725951,3.62049204628159,-0.764936320912741,overpredicted
rio bonito,3304300,2018,14,2018-04-02,0,30.3368884,25.9302654286,2.24524287838799,0.978497577725951,7.39713665687605,-0.825527426697311,overpredicted
rio bonito,3304300,2018,15,2018-04-09,1,39.231999,27.047078,0.621584135869965,0.978497577725951,1.0164413606197,0.37534286994557,underpredicted
rio bonito,3304300,2018,16,2018-04-16,2,37.788666,26.1948051429,0.611739538935756,0.978497577725951,0.99418837888796,1.39231215171249,underpredicted
rio bonito,3304300,2018,17,2018-04-23,2,40.278,26.7818182857,0.579877329225951,0.978497577725951,0.923524288201252,1.47775248970216,underpredicted
rio bonito,3304300,2018,18,2018-04-30,4,47.52911,26.1439391429,0.682161222230001,0.978497577725951,1.15773105879086,3.08355313536997,underpredicted
rio bonito,3304300,2018,19,2018-05-07,2,40.284221,25.7662337143,1.18237473586357,0.978497577725951,2.61110593339751,0.505990143022836,underpredicted
rio bonito,3304300,2018,20,2018-05-14,0,29.841777,25.3246757143,1.32889807130985,0.978497577725951,3.13367523594544,-0.750696996574815,overpredicted
rio bonito,3304300,2018,21,2018-05-21,0,28.276222,24.9090908571,1.10876777816627,0.978497577725951,2.36514900371496,-0.720960287556422,overpredicted
rio bonito,3304300,2018,22,2018-05-28,0,27.687778,22.71158,1.44349140237082,0.978497577725951,3.57294729081663,-0.763661501070722,overpredicted
rio bonito,3304300,2018,23,2018-06-04,0,27.782223,24.7440474286,0.875494785328046,0.978497577725951,1.65882949824368,-0.679755435246556,overpredicted
rio bonito,3304300,2018,24,2018-06-11,0,18.3368892,24.6394928571,0.305831459067385,0.978497577725951,0.401419719564317,-0.482706120006478,overpredicted
rio bonito,3304300,2018,25,2018-06-18,0,19.7679997,24.3333331429,0.297844625308546,0.978497577725951,0.388505473985714,-0.477849566518325,overpredicted
rio bonito,3304300,2018,26,2018-06-25,0,23.7751101,24.595238,0.247074048120007,0.978497577725951,0.309461106242602,-0.444144301161912,overpredicted
rio bonito,3304300,2018,27,2018-07-02,2,22.582,20.9299362857,0.268941167621827,0.978497577725951,0.342859952183242,2.95633365951435,underpredicted
rio bonito,3304300,2018,28,2018-07-09,0,15.692667,21.0259737143,0.236688782333707,0.978497577725951,0.293941432680383,-0.436563348704386,overpredicted
rio bonito,3304300,2018,29,2018-07-16,0,14.034223,20.9350648571,0.222855885797677,0.978497577725951,0.27361201127536,-0.426046036439289,overpredicted
rio bonito,3304300,2018,30,2018-07-23,0,10.5575554,21.4961037143,0.227043982239585,0.978497577725951,0.27972573745763,-0.429283090336965,overpredicted
rio bonito,3304300,2018,31,2018-07-30,0,10.7095554,20.7272728571,0.468564900666722,0.978497577725951,0.692942631521263,-0.562886862776649,overpredicted
rio bonito,3304300,2018,32,2018-08-06,2,10.7255555,22.0649354286,0.195277148102263,0.978497577725951,0.234248286548589,3.72882761381651,underpredicted
rio bonito,3304300,2018,33,2018-08-13,0,10.1375561,21.9740262857,0.204648256642627,0.978497577725951,0.247449495910075,-0.41140045020317,overpredicted
rio bonito,3304300,2018,34,2018-08-20,0,10.6875556,19.9480522857,0.195913822926991,0.978497577725951,0.235139495925661,-0.404019463682233,overpredicted
rio bonito,3304300,2018,35,2018-08-27,0,10.9946666,23.0925325714,0.193859032670327,0.978497577725951,0.232266204444033,-0.402247200118817,overpredicted
rio bonito,3304300,2018,36,2018-09-03,0,11.2124446,23.3333334285714,0.537755215721311,0.978497577725951,0.833290614702611,-0.589096423562295,overpredicted
rio bonito,3304300,2018,37,2018-09-10,0,9.7351108,22.3214285714286,0.220727395967765,0.978497577725951,0.270518611030288,-0.424382693891887,overpredicted
rio bonito,3304300,2018,38,2018-09-17,0,10.9342218,21.470238,0.210721902563314,0.978497577725951,0.25610139172168,-0.416393277623236,overpredicted
rio bonito,3304300,2018,39,2018-09-24,1,9.8031108,20.3051948571429,0.208846372926734,0.978497577725951,0.253421656992351,1.5715889274626,underpredicted
rio bonito,3304300,2018,40,2018-10-01,0,11.187111,21.733766,0.220649960812815,0.978497577725951,0.270406246689215,-0.424321946474315,overpredicted
rio bonito,3304300,2018,41,2018-10-08,0,12.2071112,20.9707791428571,0.207845231995802,0.978497577725951,0.251994181821294,-0.414042392393734,overpredicted
rio bonito,3304300,2018,42,2018-10-15,2,19.8893338,20.7056277142857,0.243304140481339,0.978497577725951,0.303801893488493,3.18714145722,underpredicted
rio bonito,3304300,2018,43,2018-10-22,0,18.5546668,20.8329005714286,0.373327705444971,0.978497577725951,0.515764006592199,-0.519834029010265,overpredicted
rio bonito,3304300,2018,44,2018-10-29,0,21.0768896,22.6742422857,0.226277532605294,0.978497577725951,0.278604204563884,-0.428694193572807,overpredicted
rio bonito,3304300,2018,45,2018-11-05,0,24.736446,23.5714285714,0.242462292881128,0.978497577725951,0.302542118122799,-0.440809845838401,overpredicted
rio bonito,3304300,2018,46,2018-11-12,0,28.455777,24.2397185714,0.59073655048351,0.978497577725951,0.947374808994246,-0.606922064462486,overpredicted
rio bonito,3304300,2018,47,2018-11-19,0,24.3464438,24.4464285714,0.274941699364633,0.978497577725951,0.352195787438302,-0.463285314692108,overpredicted
rio bonito,3304300,2018,48,2018-11-26,1,22.4175552,23.85502,0.287481529488129,0.978497577725951,0.371943291763417,1.16830910637544,underpredicted
rio bonito,3304300,2018,49,2018-12-03,0,29.336223,22.2110388571,0.314261940543514,0.978497577725951,0.415192765026183,-0.487715883314741,overpredicted
rio bonito,3304300,2018,50,2018-12-10,0,34.158666,23.2045457143,0.345107382026441,0.978497577725951,0.466823682444816,-0.505100512427713,overpredicted
rio bonito,3304300,2018,51,2018-12-17,0,44.8131096,22.2792208571,0.268027626770921,0.978497577725951,0.341445088753205,-0.458689845481182,overpredicted
rio bonito,3304300,2018,52,2018-12-24,0,43.0344432,24.469264,0.57840785519825,0.978497577725951,0.920315341298066,-0.60292855333334,overpredicted
rio bonito,3304300,2019,1,2018-12-31,0,43.1511117,23.106782,0.518834144041971,0.978497577725951,0.793938421407035,-0.582284378703514,overpredicted
rio bonito,3304300,2019,2,2019-01-07,0,42.1062233,23.9455987143,0.606033904793442,0.978497577725951,0.981381889417734,-0.61175552739758,overpredicted
rio bonito,3304300,2019,3,2019-01-14,0,39.3773338,23.3857142857,0.621313306085469,0.978497577725951,1.0158265201253,-0.616454292796319,overpredicted
rio bonito,3304300,2019,4,2019-01-21,2,49.0160014,26.6529502857,0.866502093267746,0.978497577725951,1.63382732199475,0.886783584680931,underpredicted
rio bonito,3304300,2019,5,2019-01-28,2,52.241111,28.4107142857,0.807599796605427,0.978497577725951,1.47414966481552,0.982089917474045,underpredicted
rio bonito,3304300,2019,6,2019-02-04,0,54.399331,25.4901517143,0.764678333824196,0.978497577725951,1.36226075766533,-0.655161942820047,overpredicted
rio bonito,3304300,2019,7,2019-02-11,1,46.9726666,26.6,0.626717407737239,0.978497577725951,1.02812331624618,0.368141801519288,underpredicted
rio bonito,3304300,2019,8,2019-02-18,1,47.5755554,26.0857142857,1.38163742567894,0.978497577725951,3.33250784119197,-0.209057314710981,overpredicted
rio bonito,3304300,2019,9,2019-02-25,1,50.029777,28.0642854286,1.65221509198519,0.978497577725951,4.4420173074672,-0.309457292004892,overpredicted
rio bonito,3304300,2019,10,2019-03-04,0,52.668,29.1987574286,0.830578580128543,0.978497577725951,1.53559900477957,-0.670257706105253,overpredicted
rio bonito,3304300,2019,11,2019-03-11,3,36.248667,29.689394,1.59692856047222,0.978497577725951,4.20314944982643,0.684372213422862,underpredicted
rio bonito,3304300,2019,12,2019-03-18,1,31.912223,25.8331234286,1.46932035065645,0.978497577725951,3.67566438460954,-0.244794390337403,overpredicted
rio bonito,3304300,2019,13,2019-03-25,1,43.6146669,26.0158728571,1.62586755061037,0.978497577725951,4.32740238554698,-0.300863009346484,overpredicted
rio bonito,3304300,2019,14,2019-04-01,2,32.9924441,25.8701297143,0.853860710331317,0.978497577725951,1.5989602683107,0.906397218747412,underpredicted
rio bonito,3304300,2019,15,2019-04-08,2,37.467999,26.2207794286,2.26589409763885,0.978497577725951,7.51299555050781,-0.0970067893891106,overpredicted
rio bonito,3304300,2019,16,2019-04-15,5,37.373777,26.6103894286,1.49897691946759,0.978497577725951,3.79528490861811,1.79710222583023,underpredicted
rio bonito,3304300,2019,17,2019-04-22,1,40.278,26.9753248571,1.48157665529252,0.978497577725951,3.72488255146977,-0.249522167471518,overpredicted
rio bonito,3304300,2019,18,2019-04-29,4,46.078888,25.7467534286,2.39512704919248,0.978497577725951,8.25782279045892,0.558480325227761,underpredicted
rio bonito,3304300,2019,19,2019-05-06,5,43.225332,24.87013,2.52358168907251,0.978497577725951,9.03199283529374,0.824009491781307,underpredicted
rio bonito,3304300,2019,20,2019-05-13,6,29.841777,25.3506494286,3.83533506498909,0.978497577725951,18.868376940188,0.498337317717248,underpredicted
rio bonito,3304300,2019,21,2019-05-20,2,28.589333,25.1360814286,1.31600974583845,0.978497577725951,3.08594938653404,0.38936374849872,underpredicted
rio bonito,3304300,2019,22,2019-05-27,0,27.668889,25.4644405714,2.51921206160981,0.978497577725951,9.00510385718238,-0.839499349564329,overpredicted
rio bonito,3304300,2019,23,2019-06-03,1,27.782223,25.7057824286,2.69526052273934,0.978497577725951,10.1193251814581,-0.532918347770444,overpredicted
rio bonito,3304300,2019,24,2019-06-10,0,19.9111115,25.3673162857,2.57961462999532,0.978497577725951,9.38025654343867,-0.842262515850625,overpredicted
rio bonito,3304300,2019,25,2019-06-17,1,18.7662221,24.7478357143,1.29716015288536,0.978497577725951,3.01676018106738,-0.171088248223459,overpredicted
rio bonito,3304300,2019,26,2019-06-24,0,23.7751101,24.0597408571,0.415626862743897,0.978497577725951,0.592168627349793,-0.540108374948478,overpredicted
rio bonito,3304300,2019,27,2019-07-01,0,22.7524443,23.3766231429,0.846733634729296,0.978497577725951,1.57944658619936,-0.673743114470835,overpredicted
rio bonito,3304300,2019,28,2019-07-08,2,16.913778,23.2987011429,0.421486692670959,0.978497577725951,0.603041594944266,2.03270620599442,underpredicted
rio bonito,3304300,2019,29,2019-07-15,0,14.034223,21.2467531429,0.642225917595807,0.978497577725951,1.06374370018483,-0.622686323894956,overpredicted
rio bonito,3304300,2019,30,2019-07-22,0,11.0542222,22.8252165714,0.363509111554122,0.978497577725951,0.49855172912499,-0.514825663323763,overpredicted
rio bonito,3304300,2019,31,2019-07-29,0,10.6715554,22.6623377143,0.301717356740941,0.978497577725951,0.394751172491721,-0.480218160711586,overpredicted
rio bonito,3304300,2019,32,2019-08-05,1,10.8235554,23.2467534286,0.712127963577527,0.978497577725951,1.23039826700296,0.259523461202416,underpredicted
rio bonito,3304300,2019,33,2019-08-12,0,10.1375561,23.0779222857,0.304765851650143,0.978497577725951,0.399689156976967,-0.482064466501556,overpredicted
rio bonito,3304300,2019,34,2019-08-19,0,10.5775557,18.5454542857,0.260362129476134,0.978497577725951,0.32964021458176,-0.453479564457191,overpredicted
rio bonito,3304300,2019,35,2019-08-26,1,10.951111,19.7142857143,0.253023358320574,0.978497577725951,0.318451031636442,1.32368818169647,underpredicted
rio bonito,3304300,2019,36,2019-09-02,2,11.2124446,20.7402594286,0.472920597573688,0.978497577725951,0.701489269280806,1.82327049191381,underpredicted
rio bonito,3304300,2019,37,2019-09-09,0,9.710222,21.5064937143,0.304407589490477,0.978497577725951,0.399107855131151,-0.48184830798997,overpredicted
rio bonito,3304300,2019,38,2019-09-16,0,11.160444,19.7012985714,0.263157609609889,0.978497577725951,0.333931343824473,-0.455394037673844,overpredicted
rio bonito,3304300,2019,39,2019-09-23,0,9.8031108,20.2207794286,0.479100423820467,0.978497577725951,0.713681705706111,-0.567119098360435,overpredicted
rio bonito,3304300,2019,40,2019-09-30,1,10.9564443,20.3506497143,0.724337859390679,0.978497577725951,1.26053268142182,0.245527459009152,underpredicted
rio bonito,3304300,2019,41,2019-10-07,0,10.9968889,20.2987017143,0.268783393208871,0.978497577725951,0.342615474257832,-0.459196897660094,overpredicted
rio bonito,3304300,2019,42,2019-10-14,0,19.8893338,21.3766231429,0.333109940608165,0.978497577725951,0.446510561169592,-0.498507532851445,overpredicted
rio bonito,3304300,2019,43,2019-10-21,0,18.7771113,22.8441557143,0.329071711208381,0.978497577725951,0.439739528464788,-0.496241174903469,overpredicted
rio bonito,3304300,2019,44,2019-10-28,1,20.1620005,23.38961,0.540653283916376,0.978497577725951,0.839382662571443,0.501372625981806,underpredicted
